ticks, muscleMass, averageAnabolic, averageCatabolic 
53,904.8856091385147,50.69846563895427,52.15338375104858 
54,903.9773588182902,50.1752559727801,52.045246676038744 
55,903.0379266118476,50.07220790177473,52.00748461397858 
56,903.5631020890456,59.349691708606585,57.984656631494474 
57,903.7973739400276,54.228137335299785,53.622761878629056 
58,903.202199482382,51.284785868713044,52.46702121843266 
59,902.4017647793115,50.51110091204188,52.14913071357783 
60,901.5073861447638,50.205845008761784,52.046049558002544 
61,901.9917740780395,58.42730252573176,57.19777751702832 
62,902.0933122371339,53.42214479591265,53.12719054249904 
63,901.3996277687148,50.82274426449646,52.23567618936214 
64,900.531237437306,50.29964522803632,52.082786371050574 
65,899.6212766332272,50.147724125560416,52.021246998485715 
66,900.1654291324579,59.01843238475075,57.65784624195897 
67,900.4108043841119,53.863009982305584,53.272158587418204 
